reviewerID,asin,overall,reviewText
A177B2VPWX4P55,B000URXP6E,5,"Umm smells yummy, fresh fruity not overly sweet, perfect for fall time. This is a very mild scrub good for daily use with nice creamy suds. The packaging is also beautiful :)"
A177B2VPWX4P55,B000FI4S1E,5,"Glad to find this at such a cheap price, this is a family favorite scent. So yummy, but not over sweet. Refreshing fruity scent that doesn't smell too summery. The body shop shower gels do last a good while despite the smaller size from drugstore brands. My mom loves this scent in the handsoap and that's how I got hooked."
A177B2VPWX4P55,B0012Y0ZG2,5,"Umm smells yummy, fresh fruity not overly sweet, perfect for fall time. This is a very mild scrub good for daily use with nice creamy suds. The packaging is also beautiful :)"
A17B1H60A6A96P,B001OHV1H4,5,All of the different colognes and the price.
A17B1H60A6A96P,B0012Y0ZG2,5,All of the different colognes and the price.
A17B1H60A6A96P,B00006L9LC,5,All of the different colognes and the price.
A17B1H60A6A96P,B0012Y0ZG2,5,All of the different colognes and the price.
A17ZAS11CK1HG8,B0012Y0ZG2,5,I love the smell of this product. I also bought the body butter and that smells great as well. I will be buying these again
A17ZAS11CK1HG8,B000URXP6E,5,I love the smell of this product. I also bought the body butter and that smells great as well. I will be buying these again
A17ZAS11CK1HG8,B0009RF9DW,5,I love the smell of this product. I also bought the body butter and that smells great as well. I will be buying these again
A17ZAS11CK1HG8,B0012Y0ZG2,5,I love the smell of this product. I also bought the body butter and that smells great as well. I will be buying these again
A181EKCGC3RGHL,B001OHV1H4,5,"Love this shampoo and haven't been able to find it anywhere . . . .until I looked on Amazon. ;-)  It is great for wash, pick, and let dry."
A181EKCGC3RGHL,B0012Y0ZG2,5,"Love this shampoo and haven't been able to find it anywhere . . . .until I looked on Amazon. ;-)  It is great for wash, pick, and let dry."
A181EKCGC3RGHL,B00006L9LC,5,"Love this shampoo and haven't been able to find it anywhere . . . .until I looked on Amazon. ;-)  It is great for wash, pick, and let dry."
A181EKCGC3RGHL,B0012Y0ZG2,5,"Love this shampoo and haven't been able to find it anywhere . . . .until I looked on Amazon. ;-)  It is great for wash, pick, and let dry."
A1888H788ZLJUQ,B001OHV1H4,5,Good
A1888H788ZLJUQ,B0012Y0ZG2,5,Good
A1888H788ZLJUQ,B00006L9LC,5,Good
A1888H788ZLJUQ,B0012Y0ZG2,5,Good
A18E4UPIBMJNVZ,B001OHV1H4,5,Fabulous and cheaper than down in Disney World
A18E4UPIBMJNVZ,B0012Y0ZG2,5,Fabulous and cheaper than down in Disney World
A18E4UPIBMJNVZ,B00006L9LC,5,Fabulous and cheaper than down in Disney World
A18E4UPIBMJNVZ,B0012Y0ZG2,5,Fabulous and cheaper than down in Disney World
A18EJ6MMSR1GGA,B001OHV1H4,5,"I got these for personal use.  Perfect price for a beginner set of brushes.  Plus, it came with red glitter!! I mostly use the smallest size of the swirled handle for clean up and one of the line brushes and the angled one.
I highly recommend these if you're using them for yourself.  I can't speak to how well they'd hold up for professional use."
A18EJ6MMSR1GGA,B0012Y0ZG2,5,"I got these for personal use.  Perfect price for a beginner set of brushes.  Plus, it came with red glitter!! I mostly use the smallest size of the swirled handle for clean up and one of the line brushes and the angled one.
I highly recommend these if you're using them for yourself.  I can't speak to how well they'd hold up for professional use."
A18EJ6MMSR1GGA,B00006L9LC,5,"I got these for personal use.  Perfect price for a beginner set of brushes.  Plus, it came with red glitter!! I mostly use the smallest size of the swirled handle for clean up and one of the line brushes and the angled one.
I highly recommend these if you're using them for yourself.  I can't speak to how well they'd hold up for professional use."
A18EJ6MMSR1GGA,B0012Y0ZG2,5,"I got these for personal use.  Perfect price for a beginner set of brushes.  Plus, it came with red glitter!! I mostly use the smallest size of the swirled handle for clean up and one of the line brushes and the angled one.
I highly recommend these if you're using them for yourself.  I can't speak to how well they'd hold up for professional use."
A18HENNBJ25817,B0012Y0ZG2,1,the smell is bad and totally not natural for me
A18HENNBJ25817,B000URXP6E,1,the smell is bad and totally not natural for me
A18HENNBJ25817,B0009RF9DW,1,the smell is bad and totally not natural for me
A18HENNBJ25817,B0012Y0ZG2,1,the smell is bad and totally not natural for me
A18KOO6VMJJ70S,B0012Y0ZG2,5,I have a sensitive nose when it comes to strong scents and sensitive skin to harsh products so Philosophy seemed like my best bet. I love it. This scent is mild but sweet. Leaves skin so soft. The lotion helps to keep the mild scent all day.
A18KOO6VMJJ70S,B000URXP6E,5,I have a sensitive nose when it comes to strong scents and sensitive skin to harsh products so Philosophy seemed like my best bet. I love it. This scent is mild but sweet. Leaves skin so soft. The lotion helps to keep the mild scent all day.
A18KOO6VMJJ70S,B0009RF9DW,5,I have a sensitive nose when it comes to strong scents and sensitive skin to harsh products so Philosophy seemed like my best bet. I love it. This scent is mild but sweet. Leaves skin so soft. The lotion helps to keep the mild scent all day.
A18KOO6VMJJ70S,B0012Y0ZG2,5,I have a sensitive nose when it comes to strong scents and sensitive skin to harsh products so Philosophy seemed like my best bet. I love it. This scent is mild but sweet. Leaves skin so soft. The lotion helps to keep the mild scent all day.
A190ENIBZ72LMF,B000FI4S1E,5,"Great gel, it is organic and smell so good, natural!!!"
A190ENIBZ72LMF,B0012Y0ZG2,5,"Great gel, it is organic and smell so good, natural!!!"
A190ENIBZ72LMF,B000URXP6E,5,"Great gel, it is organic and smell so good, natural!!!"
A190ENIBZ72LMF,B0009RF9DW,5,"Great gel, it is organic and smell so good, natural!!!"
A1929HU28OJ7D8,B001OHV1H4,5,"I have fine hair that's oily at the crown and very dry brittle ends.  A year ago my stylist recommended the HBL products.  Now I can't live without them!  I use hydrating shampoo and the hair masque. Only a small dab needed.  The higher cost is made up for in value of the product. I occasionally change up shampoo by using the HBL volumizing shampoo.  With the hydrating I wash hair more quickly as it is rich but never leaves hair oily.  With the masque...I do use daily but I apply first at the brittle ends and then work up from there....basically only using the remaining residuals of the shampoo on my crown.  After washing I towel dry and after it begins to dry I then work into the dry ends, a pea sized amount of the HBL Shine and Seal.  Any residual on finger tips is lightly applied to areas with fly aways. My hair looks healthy and naturally shiny!  Products smell fresh and clean."
A1929HU28OJ7D8,B0012Y0ZG2,5,"I have fine hair that's oily at the crown and very dry brittle ends.  A year ago my stylist recommended the HBL products.  Now I can't live without them!  I use hydrating shampoo and the hair masque. Only a small dab needed.  The higher cost is made up for in value of the product. I occasionally change up shampoo by using the HBL volumizing shampoo.  With the hydrating I wash hair more quickly as it is rich but never leaves hair oily.  With the masque...I do use daily but I apply first at the brittle ends and then work up from there....basically only using the remaining residuals of the shampoo on my crown.  After washing I towel dry and after it begins to dry I then work into the dry ends, a pea sized amount of the HBL Shine and Seal.  Any residual on finger tips is lightly applied to areas with fly aways. My hair looks healthy and naturally shiny!  Products smell fresh and clean."
A1929HU28OJ7D8,B00006L9LC,5,"I have fine hair that's oily at the crown and very dry brittle ends.  A year ago my stylist recommended the HBL products.  Now I can't live without them!  I use hydrating shampoo and the hair masque. Only a small dab needed.  The higher cost is made up for in value of the product. I occasionally change up shampoo by using the HBL volumizing shampoo.  With the hydrating I wash hair more quickly as it is rich but never leaves hair oily.  With the masque...I do use daily but I apply first at the brittle ends and then work up from there....basically only using the remaining residuals of the shampoo on my crown.  After washing I towel dry and after it begins to dry I then work into the dry ends, a pea sized amount of the HBL Shine and Seal.  Any residual on finger tips is lightly applied to areas with fly aways. My hair looks healthy and naturally shiny!  Products smell fresh and clean."
A1929HU28OJ7D8,B0012Y0ZG2,5,"I have fine hair that's oily at the crown and very dry brittle ends.  A year ago my stylist recommended the HBL products.  Now I can't live without them!  I use hydrating shampoo and the hair masque. Only a small dab needed.  The higher cost is made up for in value of the product. I occasionally change up shampoo by using the HBL volumizing shampoo.  With the hydrating I wash hair more quickly as it is rich but never leaves hair oily.  With the masque...I do use daily but I apply first at the brittle ends and then work up from there....basically only using the remaining residuals of the shampoo on my crown.  After washing I towel dry and after it begins to dry I then work into the dry ends, a pea sized amount of the HBL Shine and Seal.  Any residual on finger tips is lightly applied to areas with fly aways. My hair looks healthy and naturally shiny!  Products smell fresh and clean."
A193RG4GIJ5OLM,B00QXW95Q4,5,Love it. Makes my hair just lovely and curly.
A193RG4GIJ5OLM,B0012Y0ZG2,5,Love it. Makes my hair just lovely and curly.
A193RG4GIJ5OLM,B001OHV1H4,5,Love it. Makes my hair just lovely and curly.
A193RG4GIJ5OLM,B0012Y0ZG2,5,Love it. Makes my hair just lovely and curly.
A19AWUK1MWTJEN,B006IB5T4W,5,"I have eczema that can be severe at times, during a breakout. My doctor recommended Aquaphor Healing Ointment, and he did me quite a favor. This cuts the outbreak time in half. My feet get it the worst.

I used to use Neosporin to heal any splits and cracks I've had on my feet and hands. Aquaphor  works better than Neosporin at a fraction of the price. The ointment feels very soothing and not greasy at all. I mistakenly thought that since it looks like Vaseline, that it would be similar in feel, but it's not at all. Aquaphor is much better. It's a wonderful product."
A19AWUK1MWTJEN,B0012Y0ZG2,5,"Great lather, delicious smell and really cleans!"
A19AWUK1MWTJEN,B001OHV1H4,5,"Great lather, delicious smell and really cleans!"
A19AWUK1MWTJEN,B0012Y0ZG2,5,"Great lather, delicious smell and really cleans!"
A19BNMVUQDMFGK,B001OHV1H4,5,"This is a very good soap for dry skin; leaves skin moisturized & soft. My husband & I use it after swimming to counteract the chlorine. Has a light citrus scent, which does not last.
I tried Bob & Trout soaps on a whim, & have been most pleased. My favorite is the Sea Salt & Kelp; the Winter Spice is the best scent. Try these soaps-- you will like them!
I have a longer review under the Sea Salt w/Kelp soap."
A19BNMVUQDMFGK,B0012Y0ZG2,5,"This is a very good soap for dry skin; leaves skin moisturized & soft. My husband & I use it after swimming to counteract the chlorine. Has a light citrus scent, which does not last.
I tried Bob & Trout soaps on a whim, & have been most pleased. My favorite is the Sea Salt & Kelp; the Winter Spice is the best scent. Try these soaps-- you will like them!
I have a longer review under the Sea Salt w/Kelp soap."
A19BNMVUQDMFGK,B0012Y0ZG2,5,"This is a very good soap for dry skin; leaves skin moisturized & soft. My husband & I use it after swimming to counteract the chlorine. Has a light citrus scent, which does not last.
I tried Bob & Trout soaps on a whim, & have been most pleased. My favorite is the Sea Salt & Kelp; the Winter Spice is the best scent. Try these soaps-- you will like them!
I have a longer review under the Sea Salt w/Kelp soap."
